5.277849539,2.94511387,1
2.70211666,1.881267998,1
1.402261982,2.373621461,1
6.021790442,3.249517741,1
2.497396639,2.006980993,1
1.682891047,3.974950225,1
2.343146987,2.359290493,1
1.103979279,4.808862621,1
0.495316975,1.920133749,1
8.648307023,3.199189444,1
6.701805154,1.478973438,1
3.687669522,2.276368875,1
0.188997893,2.406749685,1
1.064754651,3.40133634,1
2.60525772,3.942133319,1
4.769660112,3.300485968,1
0.021547568,2.626929341,1
-2.209741339,3.815488508,1
-0.240280053,3.798886992,1
3.745752894,3.120205282,1
3.875093263,3.57124763,1
4.009985885,3.41279601,1
2.708674659,2.013038117,1
3.410741305,3.759568326,1
1.935289487,2.342798701,1
4.927538922,2.396081519,1
-0.044841401,3.176946822,1
4.01747702,2.69249653,1
1.102228133,2.868179647,1
2.25117004,3.595357674,1
4.236061138,4.046832784,1
5.323477336,2.802041367,1
0.50088393,3.327678164,1
5.81891857,2.761698495,1
4.476124938,3.229596893,1
2.848248009,3.439997905,1
2.563472131,2.383134071,1
2.513417409,3.274836787,1
2.322230754,3.601102032,1
3.051531583,3.092307951,1
3.114688722,4.729841392,1
4.847132553,2.391442555,1
6.414423672,2.262940228,1
4.044052418,1.250120694,1
2.53106672,3.91048258,1
4.397968137,3.867082553,1
3.409708615,2.920107161,1
0.697369772,3.898475989,1
5.12252454,3.183703423,1
3.686611325,3.290790135,1
3.302260359,3.112944717,1
4.152125831,3.439952189,1
3.58452231,3.101662444,1
0.894773816,5.787335228,1
2.637001928,1.83333497,1
2.673411909,1.145700917,1
1.810386397,1.859318855,1
6.761297983,1.906656544,1
1.041809652,2.566390704,1
1.918156659,2.831530122,1
1.407909428,2.78146644,1
0.374381407,3.541334436,1
2.570139371,3.389266204,1
2.387160335,3.751228985,1
6.421346153,4.778255899,1
2.443163748,4.223062552,1
0.620346466,1.716743895,1
6.585439518,0.671045484,1
5.760826503,3.901931467,1
2.486539646,1.164361316,1
-0.367875483,3.066756911,1
2.005781978,3.035479486,1
2.651305244,5.227168078,1
3.617307382,2.930785746,1
2.416020335,2.492676935,1
3.99152154,3.235809673,1
3.876302092,3.245804852,1
0.203396946,3.070045209,1
0.880294938,2.39141949,1
1.342836395,1.77740662,1
1.864485437,3.316500361,1
2.283171375,1.657130763,1
3.027881624,1.967815656,1
-3.773446451,4.331215885,1
1.978084196,2.581096805,1
5.778199095,2.859678278,1
0.61478316,3.899822329,1
5.087879644,2.699888994,1
3.783341573,4.029365712,1
2.935141141,2.654934028,1
3.407975449,4.012801864,1
-0.499571636,3.629334585,1
2.810963976,2.786984917,1
6.586533072,2.134302692,1
3.21991231,1.956891699,1
3.092514212,2.729931187,1
1.358347957,2.561858644,1
2.931098405,2.591325685,1
3.519543715,3.983545235,1
3.953431563,2.702302856,1
2.166374311,4.143678911,1
2.471271477,2.468379882,1
7.525110388,3.972565728,1
-2.049832995,2.477749515,1
7.985192094,3.176577795,1
3.754815381,3.970737824,1
5.236203974,2.586027725,1
-0.721184892,2.561729482,1
1.680642605,5.003390611,1
2.378229628,3.9509935,1
3.945221021,2.567996156,1
-0.734682296,3.648940737,1
4.054606414,2.639923699,1
0.287991215,3.705885019,1
3.148005448,4.415849068,1
4.458712113,1.395484331,1
3.731328319,4.028853069,1
5.42084211,4.457967781,1
5.24965681,3.047471323,1
1.544526054,4.74625671,1
3.574795042,3.155387514,1
0.888307028,1.762880315,1
0.044391014,0.806505721,1
5.067973655,2.666592933,1
3.000111466,3.713543303,1
2.877197574,3.317407733,1
5.037342502,3.41361039,1
4.329529566,2.422914416,1
3.783073631,3.144001801,1
5.795646735,1.36133427,1
5.079072434,2.239910001,1
3.536126941,2.181206904,1
1.456305644,3.519728888,1
1.543081766,2.985839941,1
5.665620819,1.844470632,1
-0.604162317,2.990475084,1
2.945301447,2.310189462,1
-1.357754765,2.333300846,1
5.281902931,3.864149421,1
4.926856229,3.113419436,1
3.002598498,3.398362846,1
2.841603176,3.88396989,1
-2.559499858,3.180257694,1
4.29954082,3.550854522,1
-1.902433517,3.682964276,1
-2.186068425,4.17060866,1
1.475860587,1.937280958,0
2.412232686,-1.668877567,0
1.022608484,0.648146358,0
0.95213059,0.134034834,0
2.701334654,1.663416877,0
0.490288287,1.713666209,0
0.99714504,1.7023337,0
1.91986708,0.369913257,0
1.149808733,-0.037969621,0
2.404933446,-0.021198089,0
2.03412154,2.478376091,0
1.291570289,-2.209504127,0
0.222301462,0.640940395,0
1.566696098,1.468308784,0
-0.382621159,-0.130632559,0
1.244474676,1.826581904,0
1.808438803,0.876470743,0
1.213041698,-0.625185504,0
1.879677164,1.279489841,0
3.038876251,0.535493623,0
1.923932449,0.290079749,0
1.266917447,-0.232047075,0
1.641661506,1.106426699,0
1.425485356,-2.197589634,0
-0.314723503,0.310066799,0
0.58358878,0.058547037,0
2.224687825,-0.579454541,0
0.956415794,2.130507122,0
1.582423277,-0.271795126,0
-0.006500075,1.93640398,0
1.064516742,2.690205992,0
1.600291949,0.728292471,0
-0.361514955,1.48116254,0
1.347592632,2.107676461,0
0.818156782,0.859741964,0
0.060465234,1.936814569,0
0.962466811,-1.186826459,0
-0.896304494,2.92331051,0
-1.127976768,-0.713972837,0
-0.176923331,-2.167636757,0
0.00946778,3.398021765,0
-0.173032327,0.891354006,0
-0.72542779,1.777554188,0
1.28822809,0.370817869,0
-0.59418372,-0.76770229,0
1.110218849,-4.322572281,0
1.787066676,2.084747044,0
0.997773214,0.503447823,0
1.09310876,0.658192059,0
0.621842943,1.702529113,0
-0.482676111,-1.458383647,0
0.956181415,-0.263436214,0
1.960825212,2.987230115,0
2.738244933,2.03553192,0
0.569793758,-1.21924424,0
-0.627322736,-2.81616561,0
1.166347492,0.01057235,0
1.37626591,1.370652774,0
0.773049535,2.632244728,0
-0.14891229,1.162337312,0
3.0243326,-0.943900924,0
-1.359523511,1.530280897,0
0.490027954,-1.030543554,0
-0.321625591,-0.664442912,0
0.36387175,-0.132302263,0
1.317851419,-1.129372263,0
1.138047974,0.530674628,0
0.289264925,-0.558759241,0
1.777003527,0.505177095,0
1.622393924,0.199062391,0
1.647380885,0.290231188,0
0.574368318,0.127844896,0
2.048580761,3.13613326,0
1.660707086,2.057079645,0
3.508772473,1.102315974,0
2.063459639,-1.540826269,0
2.156921653,-1.815973861,0
1.052978827,-2.403051008,0
-0.288386003,5.512331404,0
0.628778753,2.684202577,0
0.242208084,1.445104096,0
0.436031083,-0.687433974,0
1.55513856,-0.98556136,0
0.443221936,1.948539446,0
0.104886865,3.71080498,0
0.590672278,-1.932957256,0
0.839113233,0.22162094,0
1.40933443,0.854001847,0
0.047364003,-2.45024032,0
1.317317472,2.457080236,0
1.078020081,0.281789687,0
2.324385449,4.311994365,0
0.786829514,0.322943535,0
0.865521355,1.708724157,0
-0.171355818,-0.978743631,0
-0.385262683,-0.082295807,0
1.310508319,-1.024287356,0
0.750510936,1.679960333,0
1.503744056,3.254852165,0
0.107338597,-0.028217693,0
2.90851233,1.755824349,0
1.122230701,0.126418558,0
2.047033267,1.176855747,0
0.773079801,3.071966715,0
0.837498058,1.208335949,0
1.690051898,-0.795865443,0
1.555756771,-0.484546357,0
-0.120255001,0.705769074,0
-0.532693014,0.668020801,0
-0.09786777,-0.49963593,0
-0.415773322,1.312919458,0
1.059570589,3.193691669,0
0.588749074,0.564962033,0
0.631989267,0.645674279,0
-0.360963129,-2.813147795,0
1.779567429,-0.341496049,0
1.439411112,-1.413218904,0
0.910377516,0.331021961,0
2.021180118,1.910342262,0
0.126020535,3.638379779,0
1.414700293,4.115083768,0
1.3484412,0.797550511,0
1.349254417,0.445403936,0
0.270752732,2.415979739,0
1.326840249,1.848980619,0
0.485118367,2.32545389,0
0.103553849,2.348018849,0
-0.203268186,-1.563963771,0
2.037815639,1.935937833,0
0.154055788,0.841449763,0
0.827086156,-0.316795743,0
-0.208652055,-0.201342547,0
0.7028732,3.219549935,0
-2.232037796,-0.402506683,0
-0.086959229,-1.142232227,0
-0.426436159,1.371847836,0
-0.014450768,4.482758864,0
0.786732812,1.044261577,0
0.67465222,1.533990288,0
2.944397792,-0.625091839,0
0.428226782,3.899827091,0
0.749967722,1.216485867,0
-0.56931547,1.91816231,0
0.522617336,-0.649030535,0
-0.337976654,2.479245553,0
1.030299024,1.674020184,0
1.853086768,-1.002252613,0
1.404253465,1.068831919,0
0.299379787,0.219540325,0
-0.630542893,1.189222986,0
2.460013185,0.566029747,0
3.050042733,0.671080686,0
1.1205006,-0.789058687,0
0.010098396,0.440041966,0
2.197771474,2.327663457,0
0.407343782,4.02186259,0
0.530190637,-1.010079475,0
1.886377377,5.117798119,0
-0.385219801,3.643244567,0
-0.956753954,1.291863552,0
1.4206837,0.478294988,0
1.400737998,-0.210104694,0
1.095142158,2.442400948,0
1.496684392,-0.203091592,0
2.082240596,0.199995189,0
1.970447788,2.530469775,0
0.43143043,1.755077473,0
1.809972073,2.553211994,0
1.173247372,1.874221517,0
0.494457431,0.305625793,0
-0.193305791,0.109989136,0
1.646970939,2.379349138,0
0.646377401,-0.162535466,0
1.046434527,3.055353754,0
0.207052498,2.369535987,0
-0.550514475,1.498348247,0
1.171586355,1.005587794,0
0.937860875,1.633267545,0
2.199027877,7.108385163,0
1.80170407,0.805253988,0
2.053304579,-1.696099782,0
0.251123247,4.317054477,0
0.063673503,2.056284349,0
-0.269086773,-0.12221585,0
1.497980623,5.533357048,0
3.789081128,1.954274121,0
1.727572037,1.509575729,0
0.226935898,-0.347264979,0
1.836633754,-0.844513033,0
-0.12833031,-2.062982953,0
-0.424470091,0.267481876,0
1.717442316,-0.824026913,0
0.22209448,2.121944995,0
1.315985881,0.44985184,0
2.406535138,4.063983276,0
1.401124636,3.616405457,0
1.929660284,1.284074202,0
-0.605802205,0.51023888,0
1.661536244,2.995609718,0
3.138502254,-0.98580947,0
